age_group,gender,employment_status,income_bracket_aed,fitness_goal,workouts_per_week,diet_style,allergy_flags,orders_per_week,avg_spend_aed,preferred_meal_time,subscribe_intent,meals_per_week_sub,max_budget_aed,nutrition_tracking_importance,customization_level,spice_level,pause_likelihood,fav_add_ons,eco_pack_score,distance_km,diet_change_freq,nps_intent
4,2,2,3,2,2,1,None,5,79.7,3,2,5,1868.0,4,1,4,3,Soup,5,2,0,8
5,2,2,3,1,1,2,Gluten,5,80.5,2,4,4,1480.0,5,3,3,1,"Protein shake,Dessert pot,Soup",4,1,0,5
2,2,2,5,2,4,6,"Gluten,Shellfish",10,95.6,3,4,10,3000.0,5,3,3,2,Dessert pot,2,3,0,10
4,2,2,3,3,3,1,"Gluten,Soy",4,92.2,2,3,3,930.0,5,2,3,3,None,3,1,0,5
3,1,2,5,4,2,4,Gluten,3,83.9,3,1,4,1438.0,2,2,3,5,Side salad,5,1,0,0
2,1,2,3,1,3,1,Shellfish,4,85.3,2,3,6,2361.0,5,1,3,3,"Side salad,Soup",1,2,0,6
5,2,5,1,2,3,4,"Nuts,Soy",5,61.3,3,1,4,1167.0,3,1,3,4,Protein shake,3,1,0,7
1,1,2,3,1,4,3,None,9,87.6,3,3,11,3000.0,3,3,3,3,None,4,2,1,6
1,1,3,3,2,4,1,"Gluten,Shellfish",4,77.7,3,2,3,970.0,2,3,4,4,None,5,2,2,1
4,2,1,2,3,2,6,"Shellfish,Soy",7,60.8,3,3,7,1655.0,4,2,3,3,None,5,1,1,4
2,1,2,2,2,4,5,None,2,70.6,3,3,3,731.0,4,2,1,2,Soup,3,4,0,4
4,1,4,3,4,0,1,None,4,66.3,2,4,4,1191.0,5,3,3,1,Dessert pot,3,4,0,5
4,1,2,3,3,5,1,None,9,83.0,2,4,10,3000.0,5,3,3,3,Side salad,4,2,3,3
1,1,2,1,4,0,1,None,2,72.9,3,3,3,1037.0,4,2,3,3,Dessert pot,4,2,3,6
4,2,2,3,3,3,5,None,5,85.2,1,3,6,1706.0,4,2,3,2,None,5,1,2,8
2,2,3,4,1,2,1,Gluten,7,79.5,3,3,9,2563.0,4,2,4,4,None,5,2,0,7
2,2,2,2,1,2,1,None,4,67.6,3,2,4,1223.0,4,1,3,3,"Protein shake,Dessert pot,Side salad",4,2,0,3
3,1,2,4,2,10,4,None,10,95.7,1,3,10,3000.0,4,2,4,4,"Dessert pot,Side salad",2,3,0,3
4,2,2,4,1,0,1,Gluten,6,94.9,4,4,7,2632.0,5,2,3,2,Protein shake,4,3,0,7
1,2,5,1,2,2,1,"Dairy,Nuts",6,48.0,4,2,5,1003.0,2,2,4,5,"Dessert pot,Soup",4,1,3,5
2,2,5,1,2,6,5,Nuts,0,64.9,3,3,1,250.0,5,2,4,3,Side salad,5,1,1,6
3,1,2,4,4,1,1,Soy,6,90.7,3,2,5,1477.0,3,2,2,4,Protein shake,4,1,2,5
3,2,4,5,2,4,5,Shellfish,8,95.7,3,2,8,3000.0,4,1,4,4,Dessert pot,4,1,0,0
3,2,2,4,3,3,6,Nuts,2,96.0,2,4,4,1369.0,5,3,4,2,"Protein shake,Dessert pot",1,1,0,8
1,2,2,1,4,0,1,None,5,66.0,3,1,5,1568.0,3,1,3,5,Soup,4,2,0,1
2,2,2,2,3,4,2,None,3,64.3,3,4,2,554.0,5,3,3,3,None,1,2,0,10
2,1,2,1,1,2,4,None,4,77.3,1,3,6,2108.0,4,3,2,2,Protein shake,3,4,0,7
4,2,2,3,2,11,5,None,4,101.7,1,3,4,1923.0,4,3,3,4,None,4,2,2,2
2,1,1,2,1,4,1,Dairy,4,39.8,3,3,4,526.0,4,2,3,3,Soup,4,4,0,7
1,2,2,2,2,4,1,None,3,77.7,2,1,2,534.0,3,1,4,4,Side salad,5,1,1,4
5,1,3,3,2,7,5,Gluten,5,86.2,2,3,5,1936.0,5,2,3,4,None,3,1,1,9
1,1,2,3,3,2,1,None,9,74.7,3,2,8,2758.0,2,2,2,4,None,3,2,1,8
5,1,2,4,2,2,5,None,9,86.8,2,2,8,2228.0,4,1,2,3,Soup,4,2,3,0
3,2,4,5,2,4,5,Soy,7,88.4,1,4,8,3000.0,5,3,3,3,None,3,1,2,10
4,1,1,1,4,1,1,Soy,4,54.3,2,1,4,853.0,1,1,3,4,Side salad,5,1,0,0
2,2,2,4,1,2,5,None,3,80.4,3,3,5,1584.0,4,2,3,4,Side salad,5,2,0,9
1,2,3,1,2,9,5,None,5,69.5,4,2,6,1921.0,3,3,2,5,Dessert pot,5,2,1,6
3,1,2,3,3,4,1,Dairy,3,60.5,4,1,2,443.0,3,1,3,4,Side salad,5,1,0,0
4,1,2,5,1,1,5,None,5,89.5,3,2,5,1850.0,3,3,2,3,None,5,2,0,5
3,1,1,3,3,3,1,None,3,73.1,4,3,3,819.0,5,2,4,2,"Protein shake,Dessert pot",5,1,0,4
1,2,4,3,1,3,5,Shellfish,4,95.9,2,3,3,973.0,4,2,4,3,"Dessert pot,Soup",4,2,0,10
3,2,2,3,3,1,3,Shellfish,4,68.0,3,1,6,1540.0,3,1,4,5,None,5,1,1,1
3,1,4,4,1,2,3,None,3,86.9,3,3,4,1209.0,5,2,5,2,Dessert pot,2,2,3,3
3,1,2,4,1,4,1,Nuts,5,100.4,1,2,4,1620.0,3,2,3,5,"Dessert pot,Soup",5,3,3,2
3,2,2,2,2,8,3,Nuts,5,56.3,2,3,5,1139.0,4,3,3,2,None,5,4,2,5
4,2,4,4,1,3,6,None,4,97.4,4,3,3,1139.0,4,2,3,3,Dessert pot,5,3,3,6
3,2,2,3,1,1,2,None,3,69.5,3,3,4,967.0,4,3,2,2,Protein shake,1,2,0,3
1,2,2,2,2,2,5,Soy,6,91.0,1,2,5,1542.0,3,1,3,3,Dessert pot,3,4,0,3
2,1,2,2,2,11,6,None,5,90.5,3,3,4,1219.0,4,3,3,3,None,2,2,0,10
1,1,4,3,2,8,4,None,4,63.7,3,3,6,1292.0,5,2,2,4,Soup,4,2,0,7
2,1,2,4,2,3,3,None,4,104.6,4,1,4,1536.0,2,2,4,5,Soup,1,4,0,2
2,1,2,3,2,7,5,None,5,67.1,3,2,4,860.0,3,3,2,4,None,5,2,1,4
1,1,1,3,3,4,6,None,7,68.3,3,4,7,1578.0,5,3,4,2,"Dessert pot,Soup",4,1,0,8
2,1,4,2,1,0,1,Nuts,6,69.8,4,2,8,2207.0,3,1,2,3,None,4,3,2,3
1,1,1,2,1,2,3,Nuts,5,54.9,3,2,6,1150.0,2,3,1,5,"Dessert pot,Side salad",4,2,0,6
4,2,2,4,3,3,6,Gluten,7,103.7,4,2,6,2253.0,2,3,5,5,None,4,1,0,3
4,2,2,4,3,7,1,"Gluten,Shellfish",9,66.7,3,2,11,2763.0,3,2,2,4,"Dessert pot,Side salad,Soup",4,3,0,0
1,2,2,3,1,4,1,Shellfish,3,87.1,3,3,5,1421.0,4,2,4,4,"Side salad,Soup",4,2,0,8
5,2,2,3,2,6,4,Nuts,3,75.3,3,2,5,1337.0,3,3,3,4,Soup,4,2,0,0
2,1,1,2,2,5,1,None,1,78.7,3,2,1,350.0,3,3,3,5,Side salad,3,3,3,2
2,2,2,4,2,4,5,None,4,86.6,3,4,4,1297.0,5,3,1,3,Dessert pot,4,1,3,9
1,1,3,1,3,4,4,None,4,76.9,4,3,6,1614.0,5,1,3,3,"Protein shake,Dessert pot,Soup",4,2,1,6
2,2,4,4,1,3,1,None,6,81.6,2,3,8,2296.0,3,3,4,2,Dessert pot,4,1,0,3
3,1,2,3,3,3,5,Gluten,4,59.2,2,2,3,848.0,3,2,4,3,Side salad,5,2,0,6
3,4,4,3,1,2,1,Dairy,8,108.1,3,4,7,2601.0,5,2,3,3,None,5,2,0,10
1,1,2,4,2,4,3,Gluten,9,74.3,3,4,9,3000.0,5,3,3,1,"Dessert pot,Side salad,Soup",5,3,0,6
1,1,4,3,3,3,1,None,4,200.0,2,4,6,3000.0,5,3,3,3,Dessert pot,5,4,1,8
2,2,2,4,2,6,5,None,1,84.5,4,3,1,389.0,5,2,4,2,Side salad,4,3,3,6
2,1,2,2,1,1,1,"Gluten,Dairy",4,61.9,2,3,6,1490.0,4,2,4,2,Soup,3,2,0,10
1,2,4,1,4,0,1,None,3,62.3,1,2,4,1040.0,3,2,4,5,None,4,1,2,2
2,2,4,3,3,3,7,None,4,55.8,1,3,5,1003.0,5,2,3,2,None,4,2,1,0
4,2,2,2,3,1,7,"Gluten,Dairy",5,58.4,4,3,6,1625.0,4,2,3,3,Soup,4,1,3,6
4,3,2,4,2,4,1,None,5,73.9,3,3,4,1224.0,4,3,2,2,Dessert pot,3,1,0,1
2,3,2,2,1,2,1,Nuts,5,69.2,2,3,7,2074.0,5,2,5,4,Soup,3,2,0,7
4,1,2,3,4,2,4,None,4,66.0,3,3,6,1620.0,4,3,5,2,None,5,1,1,5
2,2,2,1,2,6,5,"Dairy,Nuts",11,61.3,3,3,10,2084.0,4,2,5,3,Protein shake,2,1,0,5
2,2,2,2,3,5,6,"Gluten,Dairy",8,52.0,4,2,9,2124.0,3,1,2,4,None,4,1,1,5
1,2,4,4,1,1,1,None,5,108.1,4,1,4,1511.0,3,1,3,4,None,4,1,1,3
3,1,1,1,1,1,1,None,9,71.5,2,3,11,2884.0,4,2,3,4,None,4,1,2,5
5,2,2,4,4,1,4,None,5,99.2,3,3,4,1695.0,4,2,3,3,"Protein shake,Side salad",5,1,2,6
3,4,2,5,2,5,5,Dairy,5,112.8,3,3,4,1511.0,5,1,4,3,None,5,2,1,5
2,2,2,3,1,0,4,None,2,70.2,3,3,1,329.0,4,2,4,4,Soup,5,1,0,7
3,1,1,2,1,0,5,None,5,76.8,3,3,6,1566.0,5,2,3,3,Soup,2,2,0,1
1,1,2,2,2,3,5,None,8,58.4,3,3,7,1745.0,3,3,1,3,None,1,1,0,4
4,1,3,2,1,4,1,Soy,10,55.8,3,3,11,2588.0,5,1,5,3,Protein shake,3,1,2,7
2,2,4,5,2,7,5,"Dairy,Nuts",4,111.8,3,1,5,2413.0,1,3,3,5,Side salad,4,3,1,3
2,2,2,3,2,5,3,None,5,79.9,2,2,4,1244.0,4,1,5,4,Soup,4,1,0,6
2,1,2,3,3,3,1,None,4,95.9,3,1,3,1097.0,3,1,2,5,None,4,1,0,3
3,1,2,4,2,3,7,None,10,92.2,4,2,11,3000.0,3,1,3,4,Protein shake,5,2,0,2
1,1,4,3,4,1,3,Dairy,9,84.7,1,1,8,3000.0,2,1,4,5,"Protein shake,Side salad",4,1,0,2
3,1,3,1,1,5,1,None,1,64.6,3,2,3,771.0,4,1,1,4,None,5,3,0,4
1,2,2,3,2,6,4,None,4,69.9,3,1,5,1220.0,3,1,1,5,None,4,2,0,3
3,2,2,4,1,4,1,Shellfish,5,110.4,3,3,5,2553.0,5,1,4,3,"Protein shake,Side salad,Soup",4,2,0,4
4,1,4,3,3,0,1,Gluten,5,61.7,4,3,5,1307.0,4,3,4,2,None,5,1,0,2
4,2,1,2,4,1,5,None,3,58.9,3,3,4,805.0,4,2,4,4,Protein shake,5,2,3,10
2,1,2,2,3,3,3,Gluten,2,87.1,3,3,2,608.0,4,2,4,4,Soup,5,4,0,4
2,3,4,3,2,7,4,None,1,90.1,2,1,3,1099.0,2,1,2,4,Soup,4,4,1,0
1,1,3,4,2,7,4,None,8,86.9,3,3,9,3000.0,4,2,5,2,"Protein shake,Side salad,Soup",4,2,2,2
3,1,2,4,3,3,1,Gluten,1,99.3,3,3,2,766.0,4,2,2,3,None,3,1,2,4
2,1,2,3,4,2,1,"Gluten,Nuts",2,88.6,3,2,1,344.0,2,3,4,5,Side salad,2,3,1,1
2,2,2,2,4,0,1,Nuts,3,76.2,3,3,5,1324.0,4,2,3,4,Soup,3,4,1,4
2,2,2,2,2,6,5,None,10,65.4,3,2,10,2360.0,4,1,2,3,"Protein shake,Side salad",1,1,0,2
1,2,2,3,4,5,5,None,4,105.7,4,2,4,1686.0,4,1,5,3,Soup,4,3,0,2
3,1,2,3,1,1,7,None,7,81.3,1,3,6,1611.0,4,2,3,2,None,4,1,0,2
1,1,3,3,1,0,4,None,2,65.3,3,3,3,737.0,4,2,2,2,"Side salad,Soup",1,2,0,6
3,1,4,5,1,0,3,Dairy,4,92.9,3,2,6,1971.0,3,2,3,4,Soup,2,4,0,4
2,2,2,4,1,2,1,None,6,94.7,3,2,8,2636.0,3,2,4,3,None,4,4,0,5
1,1,2,2,3,0,1,None,1,54.6,2,3,1,200.0,4,2,3,4,Protein shake,5,2,1,6
2,2,2,3,3,3,3,None,18,66.5,3,2,18,3000.0,2,3,2,3,None,3,4,1,4
1,2,2,2,3,2,1,None,4,77.4,4,3,5,1338.0,5,1,3,3,None,4,1,2,5
2,2,2,2,3,3,4,"Shellfish,Soy",0,96.3,3,2,2,732.0,4,1,2,5,None,4,2,0,6
3,1,2,1,2,5,4,None,4,58.0,3,3,5,975.0,4,3,3,2,Soup,3,2,3,10
1,1,4,3,3,5,7,None,2,85.2,3,2,1,395.0,3,2,2,4,"Dessert pot,Side salad",2,2,3,3
4,1,2,5,2,3,3,"Gluten,Shellfish",6,102.5,3,2,7,2868.0,3,2,3,5,Dessert pot,4,1,1,6
1,2,4,2,3,3,1,None,3,63.4,3,4,3,762.0,5,3,4,2,Protein shake,4,1,0,8
1,2,5,1,3,3,5,Nuts,1,45.7,3,2,3,485.0,2,3,2,3,"Protein shake,Side salad,Soup",3,3,2,5
3,1,1,3,3,4,1,"Gluten,Dairy",6,82.9,2,2,8,3000.0,3,2,1,5,None,5,3,3,6
2,1,2,1,2,6,5,None,3,47.8,2,2,3,649.0,3,3,2,5,"Protein shake,Soup",4,2,0,2
1,2,5,2,3,0,1,"Gluten,Soy",3,73.4,1,2,3,717.0,3,2,4,5,None,4,2,1,1
2,2,5,1,1,1,4,None,0,65.2,3,1,1,285.0,3,1,3,5,None,3,3,1,3
2,1,1,1,2,4,1,None,10,56.2,3,4,9,1768.0,5,3,4,3,None,2,2,1,7
4,2,1,3,3,4,1,Soy,3,72.3,1,1,5,1478.0,1,3,1,4,Soup,3,3,0,0
2,1,2,2,2,5,5,None,4,83.9,3,4,4,1541.0,5,3,2,1,"Dessert pot,Side salad",4,1,0,3
3,1,5,2,3,5,1,None,3,68.4,3,3,4,1284.0,4,2,3,3,Soup,5,2,0,8
4,2,2,3,1,2,1,None,4,99.3,2,4,6,2082.0,5,3,4,2,None,4,1,2,6
2,2,2,1,2,1,5,None,3,63.1,3,3,2,594.0,5,2,4,4,None,4,4,0,7
4,2,4,1,3,5,6,Shellfish,6,82.7,3,2,7,1917.0,2,3,3,3,Dessert pot,4,4,2,0
2,1,1,1,2,6,1,Soy,9,52.9,3,2,9,2216.0,4,1,4,5,Protein shake,4,2,0,0
5,2,2,2,2,3,2,Gluten,9,60.0,3,2,11,2928.0,3,1,2,4,None,3,2,2,3
1,1,2,3,1,2,4,None,7,84.3,3,4,8,3000.0,5,2,3,1,None,3,2,0,5
3,1,4,3,1,1,5,Shellfish,8,84.3,1,4,8,2553.0,5,2,3,3,Side salad,3,1,0,7
2,2,2,2,3,2,7,None,1,79.4,3,2,1,374.0,3,3,4,3,None,2,1,3,3
2,1,2,2,1,4,1,None,6,67.7,3,2,6,1832.0,4,1,3,3,"Side salad,Soup",3,4,0,10
3,2,2,5,3,5,3,None,6,100.0,2,3,8,2980.0,4,3,3,3,Protein shake,4,2,0,6
3,2,2,5,3,3,1,Nuts,9,95.5,4,3,9,3000.0,4,3,3,4,"Protein shake,Side salad",3,3,0,3
1,1,1,2,1,2,1,None,4,69.5,3,2,5,1311.0,3,3,4,4,"Protein shake,Side salad",4,1,0,4
1,1,2,4,3,4,1,Dairy,7,80.1,2,2,9,2986.0,3,2,1,3,None,1,2,0,3
3,1,2,3,3,4,1,Dairy,1,77.9,3,4,2,544.0,5,3,4,2,"Dessert pot,Soup",3,1,3,4
3,1,4,3,1,1,3,Gluten,2,57.3,4,1,1,223.0,1,3,1,5,Dessert pot,4,2,0,7
5,2,4,4,1,2,1,None,8,93.8,2,2,7,2172.0,3,2,3,5,"Protein shake,Dessert pot",4,2,3,5
3,2,2,4,2,6,5,"Dairy,Nuts",7,95.9,4,3,6,2171.0,3,3,3,4,"Protein shake,Soup",3,3,2,3
5,1,2,3,3,0,4,"Gluten,Nuts",10,67.2,3,2,9,2581.0,3,2,3,5,None,4,1,2,8
3,1,2,3,3,1,1,None,5,83.7,3,3,5,1734.0,4,2,2,2,None,3,2,0,5
2,2,4,5,2,3,5,None,2,110.7,4,2,4,1641.0,4,1,2,3,Protein shake,5,1,1,7
1,2,2,4,3,3,7,None,5,96.0,3,3,5,1734.0,4,3,4,4,"Protein shake,Side salad,Soup",3,4,0,10
3,1,2,3,3,2,2,"Dairy,Soy",8,60.2,2,2,9,2017.0,4,1,2,3,Soup,4,2,2,1
3,1,2,4,3,1,1,Dairy,4,88.9,3,3,5,1472.0,5,2,3,2,None,5,1,1,9
1,2,2,2,3,6,1,"Dairy,Shellfish",3,67.1,3,2,2,485.0,3,2,5,5,Dessert pot,4,2,0,2
2,1,2,2,1,2,1,None,4,57.3,3,1,5,1241.0,2,1,3,4,"Dessert pot,Soup",5,2,1,3
5,1,2,3,3,2,1,None,5,64.1,2,2,6,1341.0,3,3,2,4,Side salad,5,1,1,2
2,2,1,1,3,6,1,None,4,64.5,3,4,6,1324.0,5,3,3,3,Side salad,4,2,1,10
2,2,3,1,3,2,2,None,2,62.9,2,3,3,859.0,4,3,4,3,None,2,3,0,7
2,2,2,4,2,1,1,Soy,5,125.3,1,1,5,2242.0,2,2,5,5,None,4,1,3,0
1,2,2,2,1,1,2,Gluten,21,65.2,2,2,20,3000.0,3,1,4,4,None,1,4,1,5
2,2,2,3,2,6,4,None,6,83.5,3,3,5,1645.0,5,1,2,3,None,3,3,0,7
2,1,2,1,2,5,2,None,5,60.8,4,2,6,1443.0,3,3,2,4,Soup,1,2,1,3
1,1,2,2,3,2,1,None,3,47.7,3,2,4,667.0,3,2,4,5,Side salad,4,2,0,3
3,1,2,5,2,5,4,None,6,83.7,3,3,6,2054.0,4,3,4,2,Protein shake,1,2,2,5
2,1,2,3,3,1,5,"Nuts,Soy",4,85.3,3,4,4,1472.0,5,3,3,1,Protein shake,5,2,3,8
4,2,2,5,3,3,3,Gluten,7,95.1,2,2,8,3000.0,4,1,2,5,Protein shake,5,2,3,0
4,2,2,5,3,5,1,"Gluten,Nuts",7,110.8,4,4,7,3000.0,5,2,3,1,None,1,1,0,9
1,3,2,2,1,1,6,Shellfish,6,73.6,3,3,8,2818.0,4,2,3,2,Dessert pot,4,2,0,4
3,2,4,3,4,4,5,Soy,3,64.9,1,2,3,788.0,4,1,1,3,"Dessert pot,Side salad",3,2,1,2
2,1,2,4,3,1,1,"Shellfish,Soy",8,77.2,3,3,9,3000.0,4,2,3,2,"Side salad,Soup",4,3,1,3
4,1,2,5,3,1,1,"Gluten,Dairy,Nuts",5,86.0,3,4,6,2185.0,5,3,2,2,"Side salad,Soup",5,1,0,6
1,2,1,2,1,4,1,"Gluten,Dairy",7,83.3,3,3,7,2359.0,3,3,4,2,Dessert pot,5,2,2,2
3,2,2,4,2,4,2,None,7,99.5,4,3,9,3000.0,5,1,3,2,Side salad,5,1,0,2
3,2,2,4,1,4,2,Gluten,1,81.4,2,3,3,1159.0,4,2,1,2,Soup,3,2,0,7
2,2,2,2,2,4,4,"Gluten,Dairy",7,84.4,3,4,8,3000.0,5,2,3,2,"Protein shake,Dessert pot",5,1,1,9
1,2,3,2,1,1,5,None,1,85.5,1,3,1,377.0,4,2,4,2,None,2,3,3,7
3,2,2,4,2,4,1,"Gluten,Dairy",5,112.7,2,3,5,2241.0,4,2,4,4,None,5,2,1,4
3,1,2,4,3,5,1,None,10,106.8,1,1,10,3000.0,1,3,2,4,Dessert pot,4,1,2,1
2,2,4,1,2,11,4,None,5,78.5,1,4,5,1606.0,5,3,2,3,None,4,1,3,2
3,2,5,1,2,6,6,"Gluten,Soy",7,52.9,1,4,9,2116.0,5,3,4,2,Dessert pot,4,3,0,7
2,1,1,1,3,2,1,None,5,70.0,2,3,4,908.0,4,3,2,3,Side salad,5,4,1,3
3,2,2,2,1,1,1,Soy,2,71.3,4,2,2,517.0,3,2,3,3,"Protein shake,Soup",3,3,0,1
1,1,2,4,3,3,1,Dairy,4,89.4,2,3,5,1684.0,4,3,3,2,None,3,2,2,3
4,2,1,1,1,2,3,None,6,53.0,3,1,8,1886.0,2,1,3,4,"Dessert pot,Side salad,Soup",4,1,2,6
2,1,2,2,1,1,1,None,3,56.4,3,1,2,472.0,1,3,3,4,None,3,3,0,7
2,2,1,1,1,2,5,Nuts,2,56.7,4,2,1,220.0,3,3,1,4,Side salad,4,1,2,2
1,1,3,3,3,1,1,"Gluten,Shellfish,Soy",8,71.6,3,3,10,3000.0,4,3,3,2,Protein shake,4,3,0,6
1,2,2,3,2,5,1,Nuts,1,81.7,2,3,1,332.0,5,2,3,2,None,5,2,1,2
2,1,1,1,3,3,1,Gluten,2,68.3,4,2,4,1191.0,3,2,3,3,Protein shake,3,3,0,2
2,1,1,1,2,4,5,None,5,61.2,3,3,4,1040.0,5,1,2,2,Protein shake,3,2,0,10
4,2,4,2,1,2,2,None,5,68.7,2,2,6,1885.0,4,1,4,3,None,4,1,2,3
1,2,2,3,3,3,5,None,9,82.9,2,4,8,2984.0,5,2,3,2,None,4,3,0,2
2,1,2,2,1,3,1,None,7,76.1,1,1,7,2548.0,2,1,2,5,None,5,3,0,2
2,1,2,4,3,1,1,None,6,89.9,3,3,5,1711.0,4,2,4,2,"Protein shake,Soup",5,1,3,5
1,2,2,2,1,3,5,None,5,68.2,3,3,7,1654.0,4,2,3,2,None,4,1,0,0
1,2,2,1,1,3,1,None,3,70.9,3,3,5,1565.0,4,2,2,4,Soup,4,2,3,10
2,2,1,2,3,2,1,Nuts,3,63.8,4,3,2,587.0,5,1,2,4,"Protein shake,Side salad",4,2,0,2
2,1,2,2,4,1,1,None,7,72.1,3,4,6,1422.0,5,2,3,1,"Protein shake,Soup",4,1,1,10
2,2,2,3,2,6,1,None,6,119.5,3,4,5,2230.0,5,2,1,1,None,3,4,0,7
2,1,2,2,3,5,1,Shellfish,6,73.4,2,2,6,1978.0,3,2,2,5,Soup,2,4,0,6
2,1,2,3,1,0,1,None,4,57.9,2,1,4,994.0,3,1,5,5,"Side salad,Soup",4,2,1,0
1,2,2,3,3,1,1,None,4,74.5,3,2,3,985.0,3,3,2,3,None,4,4,0,3
2,2,1,3,3,3,1,None,8,53.7,4,3,7,1530.0,5,1,2,3,None,5,1,1,7
5,2,2,3,1,2,3,Soy,5,87.7,3,2,5,1671.0,3,3,2,4,None,4,1,0,6
2,1,2,2,1,2,1,None,6,47.2,3,4,5,1062.0,5,2,4,2,"Protein shake,Side salad",4,2,0,6
3,1,5,1,1,2,4,"Dairy,Shellfish",7,33.2,2,2,7,950.0,3,1,5,5,None,4,3,0,6
2,1,2,4,2,7,2,None,2,95.7,2,2,3,1155.0,3,3,1,5,Soup,2,2,1,1
3,4,2,5,1,2,4,Gluten,1,86.3,3,3,3,1133.0,5,1,4,2,"Protein shake,Side salad,Soup",4,2,0,0
3,1,2,2,3,4,3,Nuts,20,66.2,3,4,21,3000.0,5,2,2,1,"Protein shake,Side salad",2,4,2,10
2,1,5,1,4,1,3,Soy,7,69.7,1,3,9,2596.0,4,2,3,2,Dessert pot,5,2,1,3
5,1,4,3,1,1,4,"Nuts,Soy",8,78.4,4,3,7,2023.0,5,1,3,2,None,5,2,3,6
1,2,2,2,2,5,2,None,8,85.4,3,4,9,2486.0,5,2,3,2,"Protein shake,Soup",2,3,3,8
1,1,2,2,2,5,4,"Shellfish,Soy",9,74.6,3,4,11,3000.0,5,2,2,3,None,3,3,3,5
3,2,2,2,4,1,3,Soy,9,59.7,3,4,10,2364.0,5,3,4,3,"Protein shake,Soup",5,4,0,10
4,1,2,4,2,3,4,None,3,111.3,2,2,3,1551.0,3,3,3,5,None,5,2,0,0
1,2,3,4,2,7,4,None,8,93.5,3,3,8,2992.0,4,2,5,4,Side salad,5,1,2,1
2,1,2,5,2,3,1,None,10,128.5,3,4,11,3000.0,5,3,3,2,None,4,2,1,8
1,2,1,1,1,2,1,None,7,64.8,3,3,6,1498.0,4,2,3,2,Soup,5,2,0,3
2,2,3,2,1,3,4,Soy,3,60.7,3,3,2,422.0,4,3,3,4,"Protein shake,Dessert pot,Soup",3,3,2,5
3,1,4,5,2,6,1,None,6,92.4,4,4,5,2159.0,5,3,1,3,None,5,2,0,7
2,3,2,2,1,1,1,Nuts,2,64.6,3,2,3,758.0,3,2,1,5,None,1,2,3,3
2,1,2,3,2,2,6,None,4,84.8,3,3,5,1703.0,4,2,4,2,Dessert pot,5,1,2,8
2,2,2,2,1,3,1,Nuts,4,70.3,4,3,3,798.0,4,2,2,4,Soup,2,3,0,7
1,2,4,2,2,8,4,Gluten,5,50.7,3,2,6,1228.0,3,3,3,3,Dessert pot,5,2,0,0
2,1,4,3,1,3,5,"Gluten,Nuts",4,93.2,3,2,6,1864.0,3,2,5,4,Side salad,5,3,2,4
3,1,2,2,4,1,1,"Gluten,Nuts",5,60.2,3,4,4,947.0,5,3,1,3,Soup,3,1,0,8
5,1,2,4,3,2,6,"Dairy,Shellfish",2,111.1,4,3,4,1894.0,5,2,3,2,"Protein shake,Dessert pot",4,2,2,3
4,1,4,3,1,2,1,None,5,102.6,3,3,5,1947.0,4,2,3,2,None,3,2,1,3
1,1,2,2,1,2,1,None,4,70.2,3,3,4,1075.0,4,2,5,4,None,4,1,0,10
4,1,2,2,3,3,1,Shellfish,3,72.3,2,3,2,656.0,5,2,4,4,None,3,2,3,8
3,1,3,4,1,1,3,None,4,100.3,3,3,5,2035.0,5,2,1,2,"Protein shake,Dessert pot,Side salad",3,2,1,4
3,2,2,3,2,2,6,"Nuts,Shellfish",7,82.9,3,2,7,2403.0,2,3,2,5,Protein shake,1,2,0,1
2,1,2,3,1,1,5,None,5,78.1,4,2,4,1148.0,4,1,1,4,Side salad,4,2,0,5
2,1,4,3,4,2,4,None,9,78.7,3,3,8,2501.0,4,2,2,2,None,5,3,0,6
2,2,3,2,3,2,1,None,8,72.4,4,3,9,2141.0,4,2,2,2,None,3,3,1,7
1,1,2,2,2,10,5,None,3,53.2,2,1,4,827.0,1,3,2,5,"Dessert pot,Soup",4,4,0,0
1,1,2,3,2,2,5,Gluten,5,71.9,3,4,5,1612.0,5,3,3,1,None,1,1,0,2
1,1,2,2,4,1,1,None,6,75.7,4,2,8,2094.0,2,2,5,5,Side salad,2,1,3,0
2,2,2,2,4,2,6,None,6,66.4,3,2,5,1468.0,3,2,4,5,Side salad,4,1,0,7
3,2,2,4,4,1,6,None,7,77.4,3,3,6,1764.0,3,3,2,4,"Dessert pot,Soup",2,2,1,10
2,1,3,1,1,3,4,None,10,57.9,4,2,9,1690.0,4,1,4,3,Soup,4,2,0,4
1,2,2,2,1,2,1,None,4,87.1,1,3,4,1646.0,4,2,5,4,None,2,2,0,3
5,2,2,3,3,8,7,Gluten,3,101.5,1,1,3,1063.0,2,1,4,5,Side salad,4,1,1,0
4,2,2,3,2,5,1,None,5,97.9,4,1,5,1829.0,2,1,3,5,None,5,2,3,6
3,2,5,2,1,1,4,Soy,5,79.3,3,2,4,1259.0,3,2,2,5,None,5,3,0,6
5,2,2,4,1,5,1,None,8,99.9,2,3,9,3000.0,4,3,4,4,"Dessert pot,Soup",4,3,0,4
2,1,1,2,3,1,6,None,1,61.3,3,4,1,253.0,5,3,4,1,"Protein shake,Dessert pot,Soup",4,2,1,10
5,1,1,2,3,2,1,"Gluten,Dairy",2,64.3,3,2,3,897.0,3,3,2,5,Protein shake,4,4,0,0
